"Car.ax","Time"
"C1","C1"
"m/s^2","s"
-8.32532692,13.181
-8.653991699,13.191
-6.52555275,13.201
-3.438457251,13.211
-10.21096516,13.221
-4.527365685,13.231
-9.299070358,13.241
-4.015900612,13.251
-7.477728844,13.261
-6.664761066,13.271
-8.506505966,13.281
-6.650869846,13.291
-6.656327248,13.301
-5.90413475,13.311
-8.513082504,13.321
-8.79624939,13.331
-9.064704895,13.341
-7.228212357,13.351
-7.307027817,13.361
-9.862908363,13.371
-6.280670166,13.381
-9.728975296,13.391
-9.71650219,13.401
-6.062652588,13.411
-8.757998466,13.421
-7.911306381,13.431
-9.883058548,13.441
-6.98926878,13.451
-10.10070038,13.461
-5.944526672,13.471
-11.51040649,13.481
-5.061246395,13.491
-10.42736435,13.501
-10.67768288,13.511
-4.732302666,13.521
-10.04370594,13.531
-8.543618202,13.541
-9.042879105,13.551
-5.252398014,13.561
-6.30527544,13.571
-10.01522923,13.581
-8.021130562,13.591
-4.944639683,13.601
-7.531727791,13.611
-6.979240894,13.621
-9.138037682,13.631
-6.10077858,13.641
-6.30907011,13.651
-3.652326822,13.661
-6.335027218,13.671
-8.689817429,13.681
-8.643280983,13.691
-7.046244144,13.701
-10.7893095,13.711
-8.395789146,13.721
-4.542068005,13.731
-7.172482014,13.741
-7.481018066,13.751
-6.742426872,13.761
-5.681176662,13.771
-7.828374386,13.781
-7.124363899,13.791
-6.218334198,13.801
-9.085692406,13.811
-9.079546928,13.821
-5.947722435,13.831
-9.522592545,13.841
-4.282361031,13.851
-8.521831512,13.861
-5.628421783,13.871
-8.810221672,13.881
-10.24606419,13.891
-9.134676933,13.901
-6.841645241,13.911
-9.067775726,13.921
-8.50188446,13.931
-7.551691532,13.941
-4.240588665,13.951
-7.30763483,13.961
-5.127110481,13.971
-5.186342239,13.981
-8.285697937,13.991
-2.975720644,14.001
-9.422874451,14.011
-8.429767609,14.021
-2.552878618,14.031
-8.322642326,14.041
-9.992121696,14.051
-9.907380104,14.061
-9.983257294,14.071
-8.140455246,14.081
-8.031546593,14.091
-4.562147617,14.101
-7.323972702,14.111
-7.607150555,14.121
-9.371948242,14.131
-9.911944389,14.141
-7.565030575,14.151
-9.825752258,14.161
-9.141327858,14.171
-9.877728462,14.181
-4.314469814,14.191
-5.716488361,14.201
-9.183472633,14.211
-5.803860188,14.221
-7.859667778,14.231
-8.659564972,14.241
-7.608491898,14.251
-10.36516571,14.261
-5.707202911,14.271
-4.837603092,14.281
-7.953317165,14.291
-4.12848711,14.301
-10.41478443,14.311
-10.93503475,14.321
-5.485033512,14.331
-4.659085751,14.341
-3.801871061,14.351
-7.291156769,14.361
-8.115674019,14.371
-8.526085854,14.381
-8.734274864,14.391
-6.740529537,14.401
-5.492008686,14.411
-7.285934448,14.421
-7.375754833,14.431
-7.081130028,14.441
-9.4845047,14.451
-5.473740101,14.461
-4.722098827,14.471
-8.601457596,14.481
-8.711133957,14.491
-2.997904062,14.501
-9.701081276,14.511
-9.255495071,14.521
-9.629220009,14.531
-8.404230118,14.541
-7.039042473,14.551
-11.56659603,14.561
-4.819975376,14.571
-9.628538132,14.581
-8.023280144,14.591
-9.972354889,14.601
-7.76506424,14.611
-7.23932457,14.621
-3.044223309,14.631
-7.475967407,14.641
-5.424158096,14.651
-4.918379307,14.661
-7.596949577,14.671
-6.734076023,14.681
-10.25007725,14.691
-8.894512177,14.701
-8.097738266,14.711
-7.533740997,14.721
-9.741147041,14.731
-10.21952057,14.741
-3.884873152,14.751
-10.06313133,14.761
-7.45632267,14.771
-6.383206844,14.781
-7.262921333,14.791
-8.171016693,14.801
-11.0281105,14.811
-10.58233738,14.821
-8.653279305,14.831
-9.103237152,14.841
-1.747846007,14.851
-7.980296135,14.861
-10.31693745,14.871
-10.55442619,14.881
-4.623410702,14.891
-7.096320152,14.901
-3.181914806,14.911
-8.975105286,14.921
-3.764906168,14.931
-9.453449249,14.941
-9.489117622,14.951
-3.695074558,14.961
-9.955753326,14.971
-11.81481743,14.981
-6.624780178,14.991
-8.853871346,15.001
-10.72742271,15.011
-10.83435249,15.021
-9.419751167,15.031
-11.10314846,15.041
-6.147265434,15.051
-7.56003809,15.061
-4.837735653,15.071
-9.332619667,15.081
-11.79959869,15.091
-7.465784073,15.101
-3.598931074,15.111
-8.311077118,15.121
-5.953778267,15.131
-3.395603895,15.141
-7.370482922,15.151
-7.473225117,15.161
-7.719355583,15.171
-4.465782166,15.181
-9.012617111,15.191
-1.556394577,15.201
-7.031217098,15.211
-9.324335098,15.221
-4.475347996,15.231
-8.209802628,15.241
-8.188476563,15.251
-5.281448841,15.261
-6.174036026,15.271
-9.866023064,15.281
-10.97247791,15.291
-9.173473358,15.301
-10.52039051,15.311
-9.680523872,15.321
-10.52070808,15.331
-3.283461332,15.341
-8.382456779,15.351
-9.721690178,15.361
-9.033894539,15.371
-8.604434967,15.381
-10.13941097,15.391
-8.538674355,15.401
-10.49767876,15.411
-6.479866982,15.421
-10.22740841,15.431
-10.01184177,15.441
-10.43779564,15.451
-10.93291664,15.461
-11.03036785,15.471
-11.72114944,15.481
-11.73204422,15.491
-11.64632988,15.501
-11.56412029,15.511
-11.48536205,15.521
-11.40401077,15.531
-11.31849575,15.541
-11.23100567,15.551
-11.1426239,15.561
-11.05495358,15.571
-10.96910572,15.581
-10.88821697,15.591
-10.81417847,15.601
-10.74777126,15.611
-10.69000053,15.621
-10.64175034,15.631
-10.60369205,15.641
-10.57623863,15.651
-10.55961227,15.661
-10.55361938,15.671
-10.5584507,15.681
-10.57335758,15.691
-10.59428883,15.701
-10.61865807,15.711
-10.64987183,15.721
-10.68860054,15.731
-10.73334408,15.741
-10.7822094,15.751
-10.83350182,15.761
-10.88573742,15.771
-10.93754864,15.781
-10.9876709,15.791
-11.03522396,15.801
-11.07902813,15.811
-11.11798096,15.821
-11.15088749,15.831
-11.17726707,15.841
-11.19663715,15.851
-11.20863342,15.861
-11.21348286,15.871
-11.2108736,15.881
-11.20098495,15.891
-11.18420696,15.901
-11.1621809,15.911
-11.13643742,15.921
-11.1081543,15.931
-11.07848549,15.941
-11.04846859,15.951
-11.01878071,15.961
-10.99043941,15.971
-10.96417999,15.981
-10.94066238,15.991
-10.9204483,16.001
-10.90398121,16.011
-10.89157677,16.021
-10.88341999,16.031
-10.87956524,16.041
-10.87993908,16.051
-10.88431549,16.061
1.793616652,16.071
0.4869902134,16.081
-0.5551717877,16.091
-0.321021229,16.101
-0.3163892925,16.111
-0.2875980139,16.121
-0.2106402665,16.131
-0.1904072165,16.141
-0.1694630533,16.151
-0.1511466056,16.161
-0.1422049552,16.171
-0.1277852058,16.181
-0.1092550308,16.191
-0.1145462915,16.201
-0.1165525988,16.211
-0.1123854667,16.221
-0.1129438356,16.231
-0.1137605757,16.241
-0.1267460585,16.251
-0.1257069856,16.261
-0.1373563409,16.271
-0.1445230097,16.281
-0.1493572295,16.291
-0.1516420543,16.301
-0.1593611538,16.311
-0.1665529907,16.321
-0.1759891957,16.331
-0.181750834,16.341
-0.1878322214,16.351
-0.1968382001,16.361
-0.1987518966,16.371
-0.2206172794,16.381
-0.2147713006,16.391
-0.231721133,16.401
-0.2297852039,16.411
-0.2237740755,16.421
-0.245136261,16.431
-0.2280042171,16.441
-0.2483524829,16.451
-0.2414002568,16.461
-0.2290896177,16.471
-0.2415543944,16.481
-0.221550554,16.491
-0.2183354646,16.501
-0.2272460312,16.511
-0.2053194493,16.521
-0.1958445162,16.531
-0.2082322389,16.541
-0.1913563758,16.551
-0.2036098242,16.561
-0.1717024297,16.571
-0.1898967028,16.581
-0.1669905037,16.591
-0.1851195991,16.601
-0.1720023602,16.611
-0.1868059933,16.621
-0.1684205681,16.631
-0.1761146784,16.641
-0.1757717431,16.651
-0.1649037153,16.661
-0.1845735312,16.671
-0.1641880274,16.681
-0.1828627586,16.691
-0.1733428538,16.701
-0.176053077,16.711
-0.1847689152,16.721
-0.1741339415,16.731
-0.1800267249,16.741
-0.1845114082,16.751
-0.1823141724,16.761
-0.1878097206,16.771
-0.1822176278,16.781
-0.2000294775,16.791
-0.1890113801,16.801
-0.1939507425,16.811
-0.1911705434,16.821
-0.1931986213,16.831
-0.1938087493,16.841
-0.2022549063,16.851
-0.1937183291,16.861
-0.2071801126,16.871
-0.1962823868,16.881
-0.1978145391,16.891
-0.1983455718,16.901
-0.197276786,16.911
-0.2023909688,16.921
-0.1983979046,16.931
-0.1987929791,16.941
-0.1971936077,16.951
-0.2036730945,16.961
-0.1869842857,16.971
-0.1891552955,16.981
-0.1849888712,16.991
-0.188890785,17.001
-0.1933917701,17.011
-0.1857735962,17.021
-0.2024168223,17.031
-0.1829368174,17.041
-0.1863614619,17.051
-0.1891804039,17.061
-0.19057329,17.071
-0.1858687997,17.081
-0.1910122782,17.091
-0.1905058473,17.101
-0.1860325187,17.111
-0.1945668459,17.121
-0.1901066154,17.131
-0.1855131835,17.141
-0.1890158057,17.151
-0.1945254356,17.161
-0.1760828495,17.171
-0.2054636776,17.181
-0.1645349711,17.191
-0.2098500282,17.201
-0.1848869771,17.211
-0.1937923431,17.221
-0.1839857101,17.231
-0.1974386424,17.241
-0.1867078096,17.251
-0.1994168013,17.261
-0.1893659979,17.271
-0.1968492419,17.281
-0.1890271902,17.291
-0.1950590163,17.301
-0.2006428242,17.311
-0.1928091943,17.321
-0.1905089319,17.331
-0.1967777312,17.341
-0.1873261333,17.351
-0.1967288256,17.361
-0.1921620816,17.371
-0.1936903298,17.381
-0.1807111055,17.391
-0.1892199814,17.401
-0.1856881082,17.411
-0.1986156553,17.421
-0.1851194948,17.431
-0.1905516535,17.441
-0.1899370849,17.451
-0.1945661604,17.461
-0.1813001335,17.471
-0.1928893179,17.481
-0.1877244562,17.491
-0.1832537353,17.501
-0.1914778948,17.511
-0.1864294559,17.521
-0.1977659315,17.531
-0.1840040535,17.541
-0.1928664297,17.551
-0.1883333176,17.561
-0.1850045919,17.571
-0.1748192012,17.581
-0.195761025,17.591
-0.1943122149,17.601
-0.1802589446,17.611
-0.1868542731,17.621
-0.1864057779,17.631
-0.186072588,17.641
-0.19777219,17.651
-0.1875129938,17.661
-0.1824072897,17.671
-0.1930815876,17.681
-0.1769447774,17.691
-0.1953980178,17.701
-0.1748357862,17.711
-0.19003959,17.721
-0.1827118099,17.731
-0.1932768226,17.741
-0.185315311,17.751
-0.1879257262,17.761
-0.1790756136,17.771
-0.1860764325,17.781
-0.1806889623,17.791
-0.1850339621,17.801
-0.1828192919,17.811
-0.1929275393,17.821
-0.1713189185,17.831
-0.1925893128,17.841
-0.1880557835,17.851
-0.1763342023,17.861
-0.1930940002,17.871
-0.1813785881,17.881
-0.1819307953,17.891
-0.1983323693,17.901
-0.1873173416,17.911
-0.1882308871,17.921
-0.1961788982,17.931
-0.1831371337,17.941
-0.1858579367,17.951
-0.1840780377,17.961
-0.1934758276,17.971
-0.1948026717,17.981
-0.1789558828,17.991
-0.1839190125,18.001
-0.1878317297,18.011
-0.1914867014,18.021
-0.184451744,18.031
-0.1839531809,18.041
-0.1868225634,18.051
-0.1781986505,18.061
-0.1853781193,18.071
-0.1892662346,18.081
-0.1796335727,18.091
-0.1839842945,18.101
-0.1852463335,18.111
-0.1906980276,18.121
-0.1922794282,18.131
-0.1899802834,18.141
-0.1908623129,18.151
-0.1996907443,18.161
-0.1669632047,18.171
-0.1861704141,18.181
-0.1989139766,18.191
-0.1831885427,18.201
-0.1907437295,18.211
-0.1981439143,18.221
-0.1888628155,18.231
-0.1900771409,18.241
-0.1810261458,18.251
-0.1735007912,18.261
-0.1912448853,18.271
-0.1812695265,18.281
-0.200076893,18.291
-0.1802473664,18.301
-0.1815962791,18.311
-0.1856461316,18.321
-0.1909775734,18.331
-0.1797951758,18.341
-0.1805788875,18.351
-0.1846480072,18.361
-0.1836483628,18.371
-0.1813088506,18.381
-0.1859858632,18.391
-0.1771265715,18.401
-0.1810940355,18.411
-0.1854801625,18.421
-0.1861254871,18.431
-0.1862804592,18.441
-0.1836968362,18.451
-0.175763309,18.461
-0.1804198176,18.471
-0.1855616421,18.481
-0.1927782595,18.491
-0.1765945107,18.501
-0.1821908504,18.511
-0.190741092,18.521
-0.1855640113,18.531
-0.1836797595,18.541
-0.1893244833,18.551
-0.1850594729,18.561
-0.1909367144,18.571
-0.1754540503,18.581
-0.1850046664,18.591
-0.1823506504,18.601
-0.1844949722,18.611
-0.1977831423,18.621
-0.1839008182,18.631
-0.1829153448,18.641
-0.1902241111,18.651
-0.1815183312,18.661
-0.188988924,18.671
-0.1814086288,18.681
-0.1937746853,18.691
-0.1843994111,18.701
-0.1937785149,18.711
-0.1761382669,18.721
-0.1857136041,18.731
-0.1812926978,18.741
-0.1801401824,18.751
-0.1931824535,18.761
-0.186175555,18.771
-0.1936144233,18.781
-0.1827433258,18.791
-0.1884011924,18.801
-0.1870987117,18.811
-0.173712194,18.821
-0.1850381196,18.831
-0.1885385513,18.841
-0.1822552234,18.851
-0.1834788173,18.861
-0.1780481637,18.871
-0.1796822846,18.881
-0.1936651766,18.891
-0.1816080809,18.901
-0.1780375093,18.911
-0.1927595884,18.921
-0.1831262112,18.931
-0.185654968,18.941
-0.1855941266,18.951
-0.1749582738,18.961
-0.1995986253,18.971
-0.1907599866,18.981
-0.1818552464,18.991
-0.1875948906,19.001
-0.1752585918,19.011
-0.1759996265,19.021
-0.1895076036,19.031
-0.1799046844,19.041
-0.1832769662,19.051
-0.1806121916,19.061
-0.1785373092,19.071
-0.1835648715,19.081
-0.173806712,19.091
-0.1904775798,19.101
-0.1834991276,19.111
-0.1765832007,19.121
-0.1780300289,19.131
-0.1802002639,19.141
-0.1932845712,19.151
-0.1754208356,19.161
-0.1804869473,19.171
-0.1824600995,19.181
-0.1757017523,19.191
-0.1695016474,19.201
-0.1870619804,19.211
-0.163231954,19.221
-0.1789231896,19.231
-0.1822658628,19.241
-0.185014829,19.251
-0.1906837672,19.261
-0.1799132973,19.271
-0.180406332,19.281
-0.1745198965,19.291
-0.1700320095,19.301
-0.1759664863,19.311
-0.1676751822,19.321
-0.1735791266,19.331
-0.1930164099,19.341
-0.1773537546,19.351
-0.1765586585,19.361
-0.1736324281,19.371
-0.1802129,19.381
-0.1678114831,19.391
-0.1782545447,19.401
-0.1844969988,19.411
-0.1832950264,19.421
-0.1831559241,19.431
-0.1714364141,19.441
-0.1674315631,19.451
-0.1621650904,19.461
-0.1781639755,19.471
-0.1828806251,19.481
-0.1745365858,19.491
-0.1866734177,19.501
-0.1838488132,19.511
-0.1798785478,19.521
-0.1657706946,19.531
-0.1673534513,19.541
-0.1774453819,19.551
-0.177542001,19.561
-0.1726409197,19.571
-0.177376464,19.581
-0.1866885126,19.591
-0.1829777211,19.601
-0.1747109294,19.611
-0.1846494228,19.621
-0.1831274778,19.631
-0.1805828214,19.641
-0.1861201674,19.651
-0.1741941273,19.661
-0.1703712493,19.671
-0.1834749132,19.681
-0.1700373739,19.691
-0.1636472493,19.701
-0.1698461324,19.711
-0.1834457368,19.721
-0.1749614924,19.731
-0.1770702451,19.741
-0.1743109375,19.751
-0.1822635978,19.761
-0.1773421466,19.771
-0.1632892936,19.781
-0.1631055027,19.791
-0.1650137454,19.801
-0.1731933802,19.811
-0.1722385883,19.821
-0.1786872447,19.831
-0.1653162688,19.841
-0.1727405488,19.851
-0.1648918539,19.861
-0.1670193821,19.871
-0.1757376343,19.881
-0.179240033,19.891
-0.1773029119,19.901
-0.1750539988,19.911
-0.1748685837,19.921
-0.166269362,19.931
-0.1716537178,19.941
-0.1747989804,19.951
-0.1642316133,19.961
-0.1864324957,19.971
-0.1616470367,19.981
-0.1763958335,19.991
-0.1674791723,20.001
-0.1732745171,20.011
-0.1716262847,20.021
-0.1674984545,20.031
-0.1700299978,20.041
-0.1744351983,20.051
-0.169531554,20.061
-0.1658387184,20.071
-0.1682459414,20.081
-0.1706681699,20.091
-0.1695922464,20.101
-0.1740393639,20.111
-0.1675932407,20.121
-0.1641596854,20.131
-0.1687227637,20.141
-0.1721586585,20.151
-0.1679375917,20.161
-0.1687048972,20.171
-0.1728039831,20.181
-0.1673989445,20.191
-0.1676219255,20.201
-0.1701390445,20.211
-0.1720848531,20.221
-0.1598077118,20.231
-0.1647947878,20.241
-0.1691604704,20.251
-0.1679174602,20.261
-0.1635840386,20.271
-0.1677618921,20.281
-0.1625287235,20.291
-0.1634380668,20.301
-0.1595534533,20.311
-0.1641669571,20.321
-0.1592779607,20.331
-0.1583649814,20.341
-0.1605345458,20.351
-0.1619285643,20.361
-0.1621627957,20.371
-0.161236763,20.381
-0.1619940549,20.391
-0.1611673683,20.401
-0.1623732001,20.411
-0.1580416858,20.421
-0.1582319736,20.431
-0.1569382101,20.441
-0.158583492,20.451
-0.1614485234,20.461
-0.1564630866,20.471
-0.1537555009,20.481
-0.157321468,20.491
-0.1581395268,20.501
-0.156302169,20.511
-0.1564370394,20.521
-0.1595912576,20.531
-0.1543752849,20.541
-0.1540068835,20.551
-0.1541619599,20.561
-0.1528481245,20.571
-0.1556546986,20.581
-0.1535995305,20.591
-0.1504991949,20.601
-0.1533624828,20.611
-0.1496108621,20.621
-0.1552294642,20.631
-0.1501902342,20.641
-0.1514594257,20.651
-0.1478528529,20.661
-0.1500004083,20.671
-0.1511184573,20.681
-0.1499626189,20.691
-0.1490359008,20.701
-0.1436012238,20.711
-0.1447182447,20.721
-0.147359848,20.731
-0.1469777673,20.741
-0.1452218741,20.751
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
0,20.757
